student_id,date,study_week,mood_score_avg,happy_avg,sad_avg,mood1_score_avg,mood2_score_avg,num_mood_surveys,stress_avg,stress_max,num_stress_surveys,sleep_hours,sleep_rate,sleep_category,exercised_today,walked_today,exercise_intensity,social_avg,social_max,total_talking_minutes,num_conversations,unique_devices_nearby,total_bt_scans,fraction_walking,fraction_stationary,fraction_running,day_of_week,is_weekend
u02,2013-04-13,,,,,,,,1.0,1.0,1.0,8.0,2.0,7 to 9h,,,,2.0,2.0,309.93333333333334,27.0,16.0,35.0,0.04001964154186104,0.9484409526147802,0.0,5,True
u02,2013-04-14,,,,,,,,2.0,2.0,1.0,,,,,,,2.0,2.0,388.55,25.0,31.0,92.0,0.02773686794305351,0.9626902307314679,0.0,6,True
u02,2013-04-15,,,,,,,,1.0,1.0,1.0,,,,,,,,,452.4,37.0,95.0,216.0,0.04784514243973703,0.9377891404918431,0.0013391770148526905,0,False
u02,2013-04-16,,,,,,,,2.0,2.0,2.0,,,,,,,2.0,2.0,542.0166666666667,25.0,40.0,100.0,0.05760312423724676,0.9355626067854528,0.00061020258725897,1,False
u02,2013-04-17,,,,,,,,4.0,4.0,1.0,9.0,2.0,7 to 9h,,,,,,536.0333333333333,22.0,54.0,134.0,0.05957871120528481,0.9218496821637792,0.0024928331048236323,2,False
u02,2013-04-18,,,,,,,,4.0,4.0,1.0,,,,,,,3.0,3.0,503.81666666666666,34.0,26.0,94.0,0.052869905764288336,0.9339126177946396,0.0008566882878472647,3,False
u02,2013-04-19,,,,,,,,,,,,,,True,,3.0,,,467.81666666666666,35.0,50.0,152.0,0.036534701857282505,0.9484359726295211,0.00036656891495601173,4,False
u02,2013-04-20,,,,,,,,4.0,4.0,1.0,,,,False,,1.0,,,354.68333333333334,26.0,32.0,76.0,0.05760509866405197,0.9216815786248315,0.0031866650324794705,5,True
u02,2013-04-21,,,,,,,,,,,8.0,2.0,7 to 9h,,,,3.0,3.0,427.75,37.0,54.0,138.0,0.037178382371045184,0.9348762772374738,0.0,6,True
u02,2013-04-22,,,,,,,,,,,8.0,2.0,7 to 9h,,,,3.0,3.0,439.05,27.0,86.0,344.0,0.0581110839246391,0.9290433080499144,0.0003670173721556154,0,False
u02,2013-04-23,,,,,,,,1.0,1.0,1.0,,,,,,,2.0,2.0,588.15,30.0,37.0,102.0,0.046126401630988786,0.9472477064220184,0.0,1,False
u02,2013-04-24,,,,,,,,,,,,,,True,,3.0,,,601.4833333333333,45.0,18.0,42.0,0.03453004238344552,0.9471453502867115,0.0008726003490401396,2,False
u02,2013-04-25,5.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,7.0,2.0,5 to 7h,,,,,,32.45,8.0,,,0.049361590101355796,0.9428721863893642,0.0011846781624325392,3,False
u02,2013-04-26,,,,,,,,,,,6.0,2.0,5 to 7h,,,,,,135.66666666666666,7.0,53.0,164.0,0.049122363934840256,0.943553478974618,0.0016416214168455613,4,False
u02,2013-04-27,5.0,,,,,2.0,0.0,,,,,,,False,False,1.0,,,,,14.0,22.0,0.07396888120523586,0.8541615213632996,0.002840207458631761,5,True
u02,2013-04-28,,,,,,,,2.0,2.0,1.0,,,,,,,,,223.88333333333333,14.0,78.0,130.0,0.08193484698914116,0.8780848963474828,0.0,6,True
u02,2013-04-29,,,,,,,,2.0,2.0,1.0,,,,False,False,1.0,,,419.48333333333335,34.0,68.0,287.0,0.05493010021031795,0.9357911666460472,0.0,0,False
u02,2013-04-30,5.0,,,,2.0,,0.0,2.0,2.0,1.0,,,,,,,,,231.21666666666667,20.0,41.0,84.0,0.036944270507201005,0.954915466499687,0.0,1,False
u02,2013-05-01,,,,,,,,,,,,,,,,,,,443.9,41.0,23.0,57.0,0.05303643724696356,0.9267206477732793,0.0,2,False
u02,2013-05-02,,,,,,,,,,,,,,,,,,,87.11666666666666,14.0,23.0,73.0,0.04853429203539823,0.9363938053097345,0.00013827433628318584,3,False
u02,2013-05-03,6.0,,,,,2.0,0.0,1.0,1.0,1.0,9.0,1.0,7 to 9h,,,,,,187.26666666666665,12.0,39.0,91.0,0.05547652916073969,0.9206000258631838,0.008534850640113799,4,False
u02,2013-05-04,,,,,,,,,,,,,,,,,,,578.15,37.0,29.0,174.0,0.05686078480379905,0.9166458385403649,0.0024993751562109472,5,True
u02,2013-05-05,,,,,,,,,,,9.0,1.0,7 to 9h,,,,,,373.95,37.0,36.0,233.0,0.03311353211009174,0.944954128440367,0.0,6,True
u02,2013-05-06,,,,,,,,1.0,1.0,1.0,,,,True,False,3.0,3.0,3.0,132.11666666666667,15.0,62.0,267.0,0.04924475009210365,0.9374923246960579,0.0009824389045806213,0,False
u02,2013-05-07,6.0,,,,,0.0,0.0,1.0,1.0,1.0,,,,,,,,,127.36666666666666,14.0,50.0,288.0,0.08574666330899018,0.8844119869050617,0.0025182573659027953,1,False
u02,2013-05-08,,,,,,,,1.0,1.0,1.0,,,,,,,,,206.2166666666667,7.0,46.0,244.0,0.036923454367026494,0.9412414131501472,0.004538763493621197,2,False
u02,2013-05-09,,,,,,,,,,,,,,,,,,,220.68333333333334,17.0,41.0,171.0,0.05933465739821251,0.923038728897716,0.0,3,False
u02,2013-05-10,,,,,,,,,,,,,,,,,,,197.98333333333332,12.0,57.0,198.0,0.13361585441854668,0.800947276579833,0.0007478499314470896,4,False
u02,2013-05-11,,,,,,,,,,,,,,,,,,,364.18333333333334,26.0,19.0,77.0,0.1011307330707661,0.8573243552280524,0.00152458391563969,5,True
u02,2013-05-12,,,,,,,,,,,,,,,,,,,119.81666666666666,14.0,38.0,196.0,0.051011649294911095,0.9377069282648682,0.0006131207847946045,6,True
u02,2013-05-13,,,,,,,,,,,,,,,,,,,156.95,23.0,92.0,293.0,0.06400891420081714,0.9217531261607033,0.0003714250340472948,0,False
u02,2013-05-14,,,,,,,,,,,,,,,,,,,205.43333333333334,7.0,36.0,174.0,0.057907005275426325,0.9327689854005643,0.000981474665685192,1,False
u02,2013-05-15,,,,,,,,,,,,,,True,,3.0,,,347.8833333333334,25.0,55.0,172.0,0.07595303667198144,0.8904189012900421,0.0010146398028699811,2,False
u02,2013-05-16,,,,,,,,,,,12.0,2.0,over 9h,False,False,1.0,,,17.65,4.0,32.0,115.0,0.09577254021698466,0.8840254395809951,0.002119965082928046,3,False
u02,2013-05-17,,,,,,,,,,,,,,,,,,,551.2333333333333,21.0,12.0,76.0,0.08079640333975593,0.8543352601156069,0.0007707129094412332,4,False
u02,2013-05-18,,,,,,,,,,,,,,,,,,,362.15,19.0,6.0,45.0,0.04353879255790406,0.8968485001898494,0.0005062650297430705,5,True
u02,2013-05-19,8.0,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,3.8666666666666667,1.0,31.0,227.0,0.04015415216310293,0.9402038786673297,0.0007458975634012929,6,True
u02,2013-05-20,,,,,,,,,,,,,,,,,,,185.3,21.0,33.0,100.0,0.05297270347750218,0.8889442851801072,0.003365324691511903,0,False
u02,2013-05-21,,,,,,,,,,,,,,,,,,,1.0,1.0,54.0,258.0,0.06272512731337722,0.9239845981865606,0.0024841634579555335,1,False
u02,2013-05-22,,,,,,,,,,,,,,,,,,,147.06666666666666,6.0,42.0,253.0,0.02789886660854403,0.9567816664590858,0.007722007722007722,2,False
u02,2013-05-23,,,,,,,,,,,,,,,,,,,188.41666666666669,9.0,39.0,167.0,0.0594855305466238,0.9363096710363591,0.0018550581251545882,3,False
u02,2013-05-24,,,,,,,,,,,,,,,,,,,492.0333333333333,24.0,35.0,200.0,0.0682716049382716,0.8734567901234568,0.0007407407407407407,4,False
u02,2013-05-25,,,,,,,,,,,,,,,,,1.0,1.0,308.51666666666665,36.0,53.0,282.0,0.027457710223093897,0.9671488109830841,0.0,5,True
u02,2013-05-26,,,,,,,,,,,,,,,,,,,189.33333333333334,21.0,26.0,218.0,0.029880232127423138,0.9570317323126312,0.0006173601679219657,6,True
u02,2013-05-27,,,,,,,,,,,,,,,,,,,266.21666666666664,36.0,103.0,2242.0,0.0441578741695975,0.9394294646346228,0.0002605184316790413,0,False
u02,2013-05-28,,,,,,,,,,,,,,,,,,,274.26666666666665,36.0,59.0,1279.0,0.047536518940331764,0.9376083188908145,0.00012379301807378064,1,False
u02,2013-05-29,,,,,,,,,,,,,,,,,,,1087.55,63.0,75.0,709.0,0.045239010636934515,0.9341278995258234,0.0,2,False
u02,2013-05-30,,,,,,,,,,,,,,,,,,,265.68333333333334,21.0,31.0,143.0,0.07303946694003076,0.9015889287544849,0.00025627883136852895,3,False
u02,2013-05-31,,,,,,,,,,,,,,,,,,,671.2333333333333,50.0,10.0,65.0,0.06412850999241082,0.9146218062231217,0.0029091828990640022,4,False
u03,2013-03-27,,,,,,,,3.3333333333333335,5.0,3.0,8.0,1.0,7 to 9h,,,,2.0,3.0,248.88333333333333,16.0,17.0,66.0,0.018719806763285024,0.9783816425120773,0.00012077294685990338,2,False
u03,2013-03-28,,,,,,,,,,,,,,,,,,,51.4,6.0,7.0,18.0,0.008214544575984537,0.9911814447934284,0.0,3,False
u03,2013-03-29,,,,,,,,,,,,,,,,,,,166.23333333333332,4.0,11.0,26.0,0.015475758674888164,0.9688066739209286,0.009067827348567283,4,False
u03,2013-03-30,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,11.0,0.00012065637065637066,0.9986727799227799,0.0,5,True
u03,2013-03-31,,,,,,,,3.375,5.0,8.0,7.0,3.0,5 to 7h,,,,1.5,2.0,1.0166666666666666,1.0,1.0,24.0,0.0,0.9991552015447743,0.0,6,True
u03,2013-04-01,,,,,,,,,,,7.0,1.0,5 to 7h,,,,1.0,1.0,234.5,14.0,24.0,89.0,0.017503342652242616,0.9778777197034156,0.00036465297192172114,0,False
u03,2013-04-02,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.9964323938637174,0.0,1,False
u03,2013-04-03,,,,,,,,,,,6.0,3.0,5 to 7h,,,,,,160.83333333333331,8.0,19.0,53.0,0.02669278804946737,0.9641239133096609,0.008081302803967185,2,False
u03,2013-04-04,,,,,,,,5.0,5.0,1.0,10.0,1.0,over 9h,,,,,,1.35,1.0,1.0,1.0,0.0,1.0,0.0,3,False
u03,2013-04-05,,,,,,,,5.0,5.0,1.0,4.0,3.0,under 5h,False,False,2.0,1.0,1.0,216.70000000000002,13.0,28.0,70.0,0.017779390420899856,0.9811320754716981,0.0004837929366231253,4,False
u03,2013-04-06,,,,,,,,2.0,2.0,1.0,,,,,,,,,163.03333333333333,20.0,6.0,25.0,0.026794374393792435,0.9582929194956353,0.0013336566440349175,5,True
u03,2013-04-07,,,,,,,,3.0,5.0,2.0,6.0,2.0,5 to 7h,False,False,2.0,2.0,2.0,,,1.0,9.0,0.0,0.9985592508104214,0.0,6,True
u03,2013-04-08,,,,,,,,,,,7.0,1.0,5 to 7h,,,,,,196.48333333333332,16.0,26.0,105.0,0.0362888593201887,0.9586307003749849,0.0,0,False
u03,2013-04-09,,,,,,,,1.0,1.0,1.0,8.0,1.0,7 to 9h,,,,2.0,2.0,3.166666666666667,3.0,1.0,1.0,0.0,1.0,0.0,1,False
u03,2013-04-10,,,,,,,,,,,7.0,1.0,5 to 7h,,,,,,204.25,15.0,23.0,75.0,0.014006278676648153,0.9852692586331804,0.0,2,False
u03,2013-04-11,,,,,,,,,,,10.0,3.0,over 9h,True,False,2.0,,,,,,,0.0,1.0,0.0,3,False
u03,2013-04-12,,,,,,,,,,,,,,,,,,,77.81666666666666,12.0,,,0.0,1.0,0.0,4,False
u03,2013-04-13,,,,,,,,,,,9.0,1.0,7 to 9h,,,,1.0,1.0,55.666666666666664,17.0,,,0.01484546118276953,0.9824774884400097,0.00036505232416646384,5,True
u03,2013-04-14,,,,,,,,4.0,4.0,1.0,,,,,,,,,,,,,0.0006054734802615645,0.9979413901671107,0.0,6,True
u03,2013-04-15,,,,,,,,,,,8.0,3.0,7 to 9h,,,,,,116.55,12.0,,,0.019812811474413515,0.9732587820590738,0.003524978728576638,0,False
u03,2013-04-16,,,,,,,,,,,8.0,2.0,7 to 9h,,,,1.0,1.0,1.85,2.0,,,0.0,1.0,0.0,1,False
u03,2013-04-17,,,,,,,,2.0,2.0,1.0,,,,,,,,,89.45,12.0,,,0.037360504609412905,0.9460213488597768,0.001091703056768559,2,False
u03,2013-04-18,,,,,,,,,,,,,,,,,2.0,2.0,68.58333333333333,10.0,,,0.014905637696838562,0.9843731217694435,0.0003606202668589975,3,False
u03,2013-04-19,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,4,False
u03,2013-04-20,,,,,,,,,,,,,,,,,,,152.71666666666667,30.0,2.0,42.0,0.0,0.9933985330073349,0.0,5,True
u03,2013-04-21,,,,,,,,2.0,2.0,1.0,7.0,1.0,5 to 7h,,,,2.0,2.0,145.13333333333333,26.0,7.0,89.0,0.01799610894941634,0.9785992217898832,0.0,6,True
u03,2013-04-22,,,,,,,,,,,7.0,1.0,5 to 7h,False,False,1.0,2.0,2.0,70.41666666666667,2.0,6.0,25.0,0.01288244766505636,0.9834014616623312,0.0,0,False
u03,2013-04-23,,,,,,,,1.0,1.0,1.0,7.0,2.0,5 to 7h,,,,1.0,1.0,38.65,11.0,8.0,32.0,0.044740024183796856,0.932043530834341,0.0037484885126964932,1,False
u03,2013-04-24,,,,,,,,,,,,,,,,,,,19.65,3.0,2.0,35.0,0.0,0.9939882929916153,0.0,2,False
u03,2013-04-25,,,,,,,,1.0,1.0,1.0,,,,,,,,,210.45,13.0,45.0,201.0,0.033836416747809156,0.9518013631937683,0.002069133398247322,3,False
u03,2013-04-26,,,,,,,,1.0,1.0,1.0,,,,,,,,,303.95,33.0,9.0,76.0,0.03388590931253047,0.9500243783520234,0.002559726962457338,4,False
u03,2013-04-27,,,,,,,,,,,,,,False,False,2.0,,,59.81666666666666,21.0,2.0,35.0,0.0,0.9996385977593061,0.0,5,True
u03,2013-04-28,,,,,,,,2.5,3.0,2.0,,,,False,False,2.0,,,30.25,6.0,4.0,23.0,0.008252247813770168,0.983865008005912,0.0,6,True
u03,2013-04-29,,,,,,,,3.5,4.0,2.0,7.0,2.0,5 to 7h,False,,2.0,,,91.43333333333334,6.0,10.0,60.0,0.02295041728031419,0.9693176239567992,0.000859106529209622,0,False
u03,2013-04-30,,,,,,,,5.0,5.0,1.0,,,,,,,,,36.96666666666667,11.0,10.0,71.0,0.042620555284948854,0.9269361909400877,0.008037018996590355,1,False
u03,2013-05-01,6.0,,,,1.0,,0.0,,,,,,,,,,,,5.55,2.0,3.0,22.0,0.0,1.0,0.0,2,False
u03,2013-05-02,,,,,,,,,,,,,,,,,,,10.716666666666667,6.0,1.0,6.0,0.0,0.9989196975153043,0.0,3,False
u03,2013-05-03,,,,,,,,,,,,,,,,,,,145.35,17.0,,,0.0,1.0,0.0,4,False
u03,2013-05-04,,,,,,,,,,,,,,,,,,,72.28333333333333,23.0,,,0.0,1.0,0.0,5,True
u03,2013-05-05,6.0,0.0,1.0,1.0,,1.0,1.0,,,,,,,False,False,2.0,,,57.15,15.0,,,0.0030204180258547784,0.9934758970641536,0.00012081672103419114,6,True
u03,2013-05-06,,,,,,,,,,,,,,,,,1.0,1.0,70.1,7.0,,,0.018669920683343503,0.9784014643075046,0.0,0,False
u03,2013-05-07,,,,,,,,,,,,,,,,,,,142.51666666666665,15.0,14.0,51.0,0.012589109661762476,0.9834673138176854,0.0013650841801911117,1,False
u03,2013-05-08,,,,,,,,,,,,,,,,,,,1.3333333333333333,1.0,2.0,49.0,0.0,1.0,0.0,2,False
u03,2013-05-09,,,,,,,,,,,,,,,,,,,,,1.0,25.0,0.0,1.0,0.0,3,False
u03,2013-05-10,,,,,,,,,,,15.0,1.0,over 9h,,,,,,111.65,14.0,1.0,18.0,0.0,1.0,0.0,4,False
u03,2013-05-11,,,,,,,,,,,,,,,,,,,,,1.0,23.0,0.00012007684918347742,0.9986791546589817,0.0,5,True
u03,2013-05-12,7.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,13.0,3.0,over 9h,,,,2.0,2.0,16.8,2.0,2.0,37.0,0.000363460140537921,0.998425006057669,0.0,6,True
u03,2013-05-13,,,,,,,,,,,,,,,,,,,112.8,8.0,17.0,76.0,0.009041309431021044,0.9881527669524551,0.0006235385814497272,0,False
u03,2013-05-14,,,,,,,,,,,,,,,,,,,,,2.0,33.0,0.0,1.0,0.0,1,False
u03,2013-05-15,,,,,,,,,,,,,,,,,1.0,1.0,89.08333333333333,10.0,18.0,48.0,0.019000363064262376,0.9731332445842914,0.005445963935616604,2,False
u03,2013-05-16,,,,,,,,,,,,,,,,,,,,,2.0,27.0,0.0,1.0,0.0,3,False
u03,2013-05-21,,,,,,,,,,,9.0,2.0,7 to 9h,,,,,,88.06666666666666,13.0,16.0,58.0,0.026637726913970008,0.962707182320442,0.003551696921862668,1,False
u03,2013-05-22,,,,,,,,,,,,,,,,,,,,,2.0,49.0,0.0,1.0,0.0,2,False
u04,2013-03-27,,,,,,,,2.0,4.0,3.0,6.0,2.0,5 to 7h,,,,,,539.7,50.0,31.0,81.0,0.07784133300174086,0.8763989057448396,0.03742850037304153,2,False
u04,2013-03-28,,,,,,,,,,,6.0,2.0,5 to 7h,,,,,,365.46666666666664,39.0,19.0,54.0,0.05624615384615385,0.8966153846153846,0.03310769230769231,3,False
u04,2013-03-29,,,,,,,,1.3333333333333333,2.0,3.0,6.0,2.0,5 to 7h,,,,3.0,3.0,459.6333333333333,33.0,31.0,55.0,0.10549422980431511,0.81685900652283,0.06397390868038133,4,False
u04,2013-03-30,,,,,,,,1.0,1.0,1.0,7.0,3.0,5 to 7h,,,,3.0,3.0,383.6666666666667,42.0,14.0,42.0,0.0785012285012285,0.8794840294840295,0.033906633906633905,5,True
u04,2013-03-31,,,,,,,,1.0,1.0,3.0,7.0,3.0,5 to 7h,,,,3.5,4.0,347.23333333333335,32.0,22.0,64.0,0.10864383389787982,0.8416760757746832,0.03525279136871158,6,True
u04,2013-04-01,,,,,,,,3.0,3.0,1.0,6.0,2.0,5 to 7h,,,,,,400.25,40.0,29.0,58.0,0.10952970297029703,0.8339108910891089,0.038985148514851485,0,False
u04,2013-04-02,,,,,,,,1.5,2.0,2.0,8.0,2.0,7 to 9h,,,,,,362.55,42.0,26.0,48.0,0.0824524312896406,0.8743937321228703,0.038552418853376444,1,False
u04,2013-04-03,,,,,,,,2.0,2.0,1.0,8.0,2.0,7 to 9h,True,,5.0,2.0,2.0,441.43333333333334,48.0,37.0,82.0,0.08027295285359802,0.8748138957816377,0.04007444168734491,2,False
u04,2013-04-04,,,,,,,,1.0,1.0,1.0,7.0,2.0,5 to 7h,True,,4.0,3.0,3.0,425.05,54.0,21.0,45.0,0.10018348623853211,0.8523547400611621,0.040856269113149844,3,False
u04,2013-04-05,,,,,,,,1.5,2.0,2.0,7.0,2.0,5 to 7h,,,,3.0,3.0,420.9,44.0,25.0,70.0,0.12198424421467258,0.8383801083210242,0.030649926144756277,4,False
u04,2013-04-06,,,,,,,,1.0,1.0,1.0,5.0,2.0,under 5h,True,,4.0,3.0,3.0,582.8333333333334,68.0,5.0,28.0,0.0496041563582385,0.6648936170212766,0.007422068283028204,5,True
u04,2013-04-07,,,,,,,,1.0,1.0,2.0,5.0,3.0,under 5h,True,False,4.0,4.0,4.0,514.2833333333333,34.0,39.0,190.0,0.05079718205413422,0.9327648003955011,0.01260659992584353,6,True
u04,2013-04-08,,,,,,,,,,,8.0,2.0,7 to 9h,,,,3.0,3.0,440.4,40.0,39.0,76.0,0.08917759838546922,0.8451059535822402,0.0648335015136226,0,False
u04,2013-04-09,,,,,,,,1.0,1.0,1.0,8.0,2.0,7 to 9h,,,,,,371.3833333333333,48.0,31.0,64.0,0.10370554588410844,0.8440686396418802,0.040039791096742106,1,False
u04,2013-04-10,,,,,,,,,,,6.0,3.0,5 to 7h,,,,,,430.23333333333335,54.0,43.0,70.0,0.11243484735666419,0.8291139240506329,0.04889550757011665,2,False
u04,2013-04-11,,,,,,,,3.0,3.0,1.0,7.0,3.0,5 to 7h,,,,3.0,3.0,502.8333333333333,53.0,27.0,61.0,0.09007164790174002,0.840156943022859,0.05356533606277721,3,False
u04,2013-04-12,,,,,,,,,,,6.0,2.0,5 to 7h,,,,3.0,3.0,585.7,44.0,43.0,128.0,0.09623742704582143,0.8554575934434372,0.03998509872097355,4,False
u04,2013-04-13,,,,,,,,,,,,,,,,,3.0,3.0,595.4666666666667,34.0,13.0,60.0,0.11414909269249632,0.7936488474742521,0.0793281020107896,5,True
u04,2013-04-14,,,,,,,,2.0,2.0,1.0,,,,,,,,,243.76666666666665,29.0,27.0,97.0,0.05654834761321909,0.9097919216646266,0.023255813953488372,6,True
u04,2013-04-15,,,,,,,,3.0,3.0,1.0,6.0,1.0,5 to 7h,,,,,,511.55,62.0,71.0,212.0,0.04864532019704434,0.8949507389162562,0.051970443349753696,0,False
u04,2013-04-16,,,,,,,,2.5,3.0,2.0,6.0,2.0,5 to 7h,,,,3.0,3.0,610.5,57.0,43.0,92.0,0.07135802469135802,0.884320987654321,0.03518518518518519,1,False
u04,2013-04-17,,,,,,,,1.0,1.0,1.0,6.0,2.0,5 to 7h,True,,4.0,,,481.0333333333333,49.0,57.0,144.0,0.10337947374984412,0.8453672527746602,0.04140167103130066,2,False
u04,2013-04-18,,,,,,,,1.0,1.0,1.0,6.0,2.0,5 to 7h,,,,,,349.48333333333335,35.0,84.0,183.0,0.0921229939973049,0.8447874555923067,0.05353423986279554,3,False
u04,2013-04-19,,,,,,,,,,,6.0,1.0,5 to 7h,True,,5.0,3.0,3.0,419.1333333333333,60.0,10.0,46.0,0.061297927782603304,0.779873433428465,0.007321007569177317,4,False
u04,2013-04-20,,,,,,,,,,,,,,,,,,,476.01666666666665,51.0,10.0,28.0,0.07969639468690702,0.8349146110056926,0.005945604048070841,5,True
u04,2013-04-21,,,,,,,,,,,,,,,,,,,407.06666666666666,41.0,34.0,73.0,0.024158125915080528,0.7941678867740362,0.014153245485602733,6,True
u04,2013-04-22,,,,,,,,1.0,1.0,2.0,7.0,1.0,5 to 7h,,,,,,467.98333333333335,43.0,105.0,275.0,0.05810247609708262,0.9004658004412847,0.034444716842363325,0,False
u04,2013-04-23,,,,,,,,,,,8.0,1.0,7 to 9h,,,,,,345.65,41.0,73.0,140.0,0.0557279384386248,0.9035621198957429,0.03574531463323818,1,False
u04,2013-04-24,,,,,,,,,,,,,,True,False,4.0,,,338.45,51.0,10.0,28.0,0.0972239358420728,0.8509561998766194,0.04108574953732264,2,False
u04,2013-04-25,5.0,-3.0,1.0,4.0,,,1.0,3.0,3.0,1.0,,,,,,,,,513.25,58.0,16.0,21.0,0.10067360685854256,0.865278628291488,0.026209430496019596,3,False
u04,2013-04-26,,,,,,,,3.0,3.0,2.0,,,,,,,,,457.28333333333336,35.0,48.0,122.0,0.08149698387295334,0.8830481349255201,0.0184660839591284,4,False
u04,2013-04-27,5.0,,,,,1.0,0.0,,,,,,,,,,,,450.43333333333334,38.0,14.0,28.0,0.07520275251904644,0.902555910543131,0.016343081838289506,5,True
u04,2013-04-28,,,,,,,,3.0,3.0,1.0,,,,True,False,3.0,3.0,3.0,324.25,35.0,23.0,62.0,0.08064318153921689,0.8811832576408494,0.030686142138210384,6,True
u04,2013-04-29,,,,,,,,3.0,3.0,3.0,,,,True,False,4.0,,,478.93333333333334,60.0,30.0,76.0,0.04391850677076979,0.9086251067463706,0.04330852751006466,0,False
u04,2013-04-30,,,,,,,,3.0,3.0,1.0,6.0,2.0,5 to 7h,,,,,,390.55,78.0,48.0,160.0,0.06977905380102359,0.8896517288727999,0.035700911247035325,1,False
u04,2013-05-01,,,,,,,,,,,7.0,3.0,5 to 7h,,,,,,325.55,39.0,56.0,123.0,0.10520514390691978,0.8641763625229639,0.02608695652173913,2,False
u04,2013-05-02,6.0,,,,1.0,,0.0,,,,,,,,,,,,283.0833333333333,39.0,22.0,70.0,0.05777940996449994,0.8822377279960828,0.055698371893744644,3,False
u04,2013-05-03,,,,,,,,,,,,,,,,,3.0,3.0,255.9,46.0,9.0,54.0,0.011598405219282348,0.7350489307720188,0.010148604566872055,4,False
u04,2013-05-04,,,,,,,,,,,,,,,,,4.0,4.0,694.7666666666667,44.0,11.0,37.0,0.031096963761018608,0.704456415279138,0.013589618021547503,5,True
u04,2013-05-05,6.0,1.0,2.0,1.0,,2.0,1.0,,,,,,,,,,4.0,4.0,323.0833333333333,51.0,40.0,88.0,0.05908344905946219,0.8351218280520136,0.09569498800656483,6,True
u04,2013-05-06,,,,,,,,,,,,,,True,,4.0,3.0,3.0,375.01666666666665,59.0,67.0,174.0,0.07082439085973993,0.8799394015907083,0.04279762656230274,0,False
u04,2013-05-07,,,,,,,,2.0,2.0,2.0,,,,,,,,,579.8333333333334,70.0,39.0,97.0,0.09619743137748678,0.8830269453538152,0.014983631327121633,1,False
u04,2013-05-08,,,,,,,,1.0,1.0,1.0,,,,,,,,,586.0,41.0,46.0,126.0,0.0756385068762279,0.8977161100196464,0.014857563850687623,2,False
u04,2013-05-09,7.0,,,,,1.0,0.0,3.0,3.0,1.0,,,,,,,,,510.4,43.0,48.0,98.0,0.055711667684789246,0.881857055589493,0.056689065363469765,3,False
u04,2013-05-10,7.0,,,,,0.0,0.0,,,,,,,,,,3.0,3.0,523.45,58.0,27.0,80.0,0.056949569495694956,0.9198031980319803,0.01955719557195572,4,False
u04,2013-05-11,,,,,,,,,,,,,,,,,,,569.4833333333333,51.0,15.0,40.0,0.08075921101600297,0.865153206798164,0.046892445106066244,5,True
u04,2013-05-12,,,,,,,,,,,,,,,,,,,386.6333333333333,49.0,22.0,79.0,0.04150246305418719,0.9051724137931034,0.037684729064039406,6,True
u04,2013-05-13,7.0,,,,,2.0,0.0,,,,5.0,2.0,under 5h,,,,2.0,2.0,524.7666666666667,72.0,43.0,90.0,0.056217423678332094,0.909903201787044,0.029659965251923555,0,False
u04,2013-05-14,7.0,,,,,2.0,0.0,,,,,,,,,,,,323.75,51.0,39.0,90.0,0.03879204517554628,0.8979867419592438,0.05855634667321385,1,False
u04,2013-05-15,8.0,1.0,2.0,1.0,,,1.0,,,,,,,True,,4.0,,,537.2166666666667,45.0,30.0,59.0,0.05587074494326591,0.9015786877158362,0.03749383325111001,2,False
u04,2013-05-16,8.0,1.0,2.0,1.0,,,1.0,,,,,,,True,False,4.0,,,534.7,58.0,22.0,53.0,0.03216697360343769,0.910742786985881,0.043953345610804176,3,False
u04,2013-05-17,,,,,,,,,,,,,,,,,,,607.9833333333333,65.0,19.0,45.0,0.07962296911819422,0.8526603001364257,0.058290958700235644,4,False
u04,2013-05-18,,,,,,,,,,,,,,,,,,,291.21666666666664,59.0,7.0,36.0,0.03464147286821705,0.8416908914728682,0.013929263565891473,5,True
u04,2013-05-19,,,,,,,,,,,,,,,,,,,444.56666666666666,40.0,22.0,43.0,0.039275291828793774,0.8126215953307393,0.01884727626459144,6,True
u04,2013-05-20,,,,,,,,,,,,,,,,,,,335.45,42.0,58.0,117.0,0.09058549159199705,0.889284399165337,0.002700380508162514,0,False
u04,2013-05-21,,,,,,,,,,,,,,,,,,,368.0833333333333,50.0,46.0,116.0,0.06816231457643741,0.9203138408728699,0.003187446365085203,1,False
u04,2013-05-22,,,,,,,,,,,,,,,,,,,271.03333333333336,40.0,48.0,96.0,0.0535279805352798,0.9344282238442823,0.004744525547445255,2,False
u04,2013-05-23,,,,,,,,,,,,,,,,,,,13.450000000000001,3.0,2.0,6.0,0.0,1.0,0.0,3,False
u05,2013-03-27,,,,,,,,4.333333333333333,5.0,3.0,7.0,1.0,5 to 7h,,,,3.5,4.0,454.8333333333333,15.0,47.0,164.0,0.037178382371045184,0.9367228856333867,0.003939431244614059,2,False
